59731;1
60208;1
60388;1
60199;1
60199;1
60496;1
60235;1
60442;1
59434;1
60586;1
61567;1
60883;1
58885;1
60946;1
60703;1
61054;1
60451;1
60334;1
60424;1
60325;1
60523;1
61063;1
60568;1
60658;1
61144;1
61270;1
60829;1
60145;1
60307;1
61441;1
60865;1
