76094.24752475247,75184,76831
75858.64356435643,75058,76624
78017.66336633664,76831,79018
77200.44554455446,75427,78136
77800.23762376238,77038,78550
77327.87128712871,75976,78415
73109.81188118811,71692,74446
77231.81188118811,76507,77776
77169.16831683168,74860,78793
74379.52475247525,73510,75400
77802.10891089108,74941,80134
73855.65346534654,72196,75247
76755.70297029703,75787,77830
74005.08910891089,72592,75058
75900.16831683168,75418,77056
76175.15841584158,75112,77659
74624.57425742575,73222,76354
76934.63366336633,76372,77650
74474.87128712871,73060,75544
76218.46534653465,74716,77209
76576.86138613861,75751,77281
74862.22772277228,74032,76156
75719.72277227722,74959,76642
74835.49504950496,73411,76363
76166.06930693069,74131,77506
78187.0594059406,76705,79054
74531.36633663367,71638,77461
76340.9900990099,75706,77785
76324.86138613861,75481,77659
75214.38613861386,74068,76246
77371.26732673268,76633,79261
73426.14851485149,71602,74689
77101.71287128713,76093,78424
74940.82178217822,73879,75985
73497.34653465346,71494,75625
73310.84158415842,72763,73969
75649.9504950495,74581,76975
74865.70297029703,73222,76696
74948.75247524753,72934,76570
77885.51485148515,75643,79900
74898.85148514851,73690,75562
76887.22772277228,75499,77875
75906.0495049505,74455,77407
75636.40594059406,74230,76318
73748.18811881189,72808,75679
77200.35643564357,76057,78397
76478.75247524753,75121,78172
76954.68316831683,75976,78055
75733.9801980198,74869,76561
76365.58415841585,75364,76903
76548.16831683168,75283,78199
76218.46534653465,74797,77155
76398.28712871287,74896,77677
73579.23762376238,72493,74698
77686.26732673268,76390,78676
78332.66336633664,77605,79054
77553.85148514851,76498,79297
77663.18811881189,77146,78154
76059.13861386139,72763,78514
75353.48514851485,74329,76588
77912.60396039604,75706,79936
76014.40594059406,75175,77389
77008.9504950495,76246,77767
75349.74257425743,74275,76318
76626.9405940594,75580,77641
76304.54455445544,75445,77110
77104.38613861386,75904,78019
74240.24752475247,73402,75373
75067.44554455446,74086,76156
75180.07920792079,73870,76066
75980.36633663367,75121,77020
77023.65346534654,75733,78631
74781.76237623762,73555,76039
76236.28712871287,74446,77506
73882.56435643564,72925,75517
74925.58415841585,74014,75652
76694.84158415842,75076,78100
76347.67326732674,75301,77065
74518.80198019803,72934,75823
78563.63366336633,76264,80053
73303.53465346535,72628,74302
73877.57425742575,72646,75220
75101.93069306931,74077,76030
75630.52475247525,74950,76633
75131.24752475247,73420,76165
77036.48514851485,76075,78199
76696.17821782178,74635,78694
76838.66336633664,75886,77929
74474.60396039604,73501,75742
75297.88118811882,73420,77425
76633.53465346535,73654,78613
76090.32673267326,74356,77272
75559.50495049504,74707,77110
75437.78217821782,74158,76579
74692.83168316832,73105,76156
76853.63366336633,74725,78109
77495.0396039604,76588,78406
76742.33663366336,74644,78649
77198.75247524753,76597,77875
75937.0594059406,75058,77461
