75420.58415841585,74716,76624
74789.78217821782,74176,75463
75844.83168316832,73978,77380
75005.78217821782,73348,76462
76221.9405940594,74815,77362
76498.08910891089,75283,77902
75088.11881188118,74500,75724
78134.93069306931,76435,79819
77393.27722772278,75904,79378
75309.37623762376,74635,76021
75076.89108910892,74347,75895
75778.17821782178,74932,76498
75909.25742574257,75076,76723
77932.74257425743,76831,79081
77763.43564356436,76651,78739
74904.10891089108,73627,75787
76956.82178217822,74608,78964
75490.71287128713,73654,77569
76088.18811881189,75481,77092
73684.65346534654,71125,75598
73993.41584158415,72646,75346
76413.16831683168,74923,77821
75878.24752475247,74968,77488
76564.65346534654,75715,77362
74961.76237623762,73987,76003
73758.79207920792,72565,74950
73928.900990099,72259,75220
76126.41584158415,74095,78181
76074.73267326732,75013,78397
76567.77227722772,74446,77830
76160.45544554456,74986,77236
76117.14851485149,75409,76930
73622.36633663367,72907,74725
74992.59405940594,74005,75922
74660.75247524753,73528,75418
76290.28712871287,75571,77011
77687.60396039604,76426,79423
78154.89108910892,76633,79162
76824.13861386139,75733,77713
76560.19801980197,75877,77128
76505.30693069307,74554,78127
75956.48514851485,74806,77155
71242.71287128713,70522,72016
76279.9504950495,75499,77470
74651.57425742575,72088,76849
75380.93069306931,74455,76318
76934.27722772278,75598,78055
76802.84158415842,75823,77776
74798.06930693069,73564,75805
77590.29702970297,75382,79261
78313.14851485149,76930,79252
74803.77227722772,73654,76183
74161.56435643564,73015,75571
76641.10891089108,75490,77794
78177.61386138614,75670,79216
75538.74257425743,73762,76840
78269.48514851485,77506,78901
77785.89108910892,77029,78568
75298.59405940594,74158,76606
74883.70297029703,73519,76039
74244.97029702971,73690,74878
76915.92079207921,75463,77965
78355.74257425743,76147,80440
78791.39603960396,77587,80440
77071.23762376238,75580,78550
76961.81188118811,76273,78415
75661.80198019803,74302,76723
77314.86138613861,75499,78622
77262.64356435643,76336,78478
74407.14851485149,73276,75085
75805.35643564357,74275,77272
76581.58415841585,75211,77920
76359.70297029703,75436,77515
75620.900990099,74023,76579
75214.47524752475,74653,76057
75785.75247524753,73825,77299
75482.06930693069,74230,77083
76305.52475247525,75508,77173
77894.06930693069,77218,78613
75268.83168316832,74590,76255
75669.46534653465,74680,76336
72575.60396039604,70675,74932
76892.66336633664,75940,77983
75798.13861386139,74275,77227
73879.08910891089,73069,74536
77419.65346534654,76840,77947
78797.900990099,77776,79972
75203.42574257425,74086,75913
75377.63366336633,74122,76651
76789.38613861386,76228,78082
75590.9603960396,74302,76228
77126.30693069307,75949,77857
75019.14851485149,73654,76345
74350.83168316832,71737,77299
74601.0495049505,73114,77299
76716.76237623762,75310,77794
75055.77227722772,73267,76345
76082.84158415842,75130,76948
73536.91089108911,72817,74518
78915.16831683168,77416,80539
