79239.79207920792,78451,79909
74932.17821782178,72979,76696
74152.83168316832,72583,75409
73723.0594059406,71989,75166
74302.26732673268,73339,75139
75679.26732673268,74671,77047
74838.61386138614,73600,76039
80049.61386138614,79081,80944
78679.65346534654,77011,79540
75607.26732673268,74635,76732
76013.24752475247,74635,77587
76062.25742574257,75148,76939
75082.59405940594,74167,76309
74807.06930693069,72466,76012
78066.22772277228,77047,79360
77865.37623762376,76732,78883
75500.06930693069,73870,77992
75404.099009901,74203,76408
74544.10891089108,73330,76453
74755.65346534654,72196,76489
74915.33663366336,73663,76039
76127.57425742575,74734,77821
73886.75247524753,72961,76066
76397.21782178218,75778,77164
73897.17821782178,72907,75265
75911.57425742575,74689,77533
76103.42574257425,74788,77623
75188.36633663367,74707,76084
78561.85148514851,77371,79180
76683.79207920792,75580,77920
73560.52475247525,72223,75121
74748.52475247525,71944,76237
77503.77227722772,76741,78172
76409.33663366336,75013,77578
74629.11881188118,73483,75724
74344.0594059406,73564,75877
76339.74257425743,75319,77137
78321.52475247525,77065,79414
77231.63366336633,75751,78352
77474.18811881189,76579,78442
79100.87128712871,77974,80458
75640.9504950495,74689,76579
73649.9900990099,72412,74869
77226.73267326732,76300,78073
75260.45544554456,74113,76903
75789.13861386139,73771,78037
76691.27722772278,75544,78118
74836.38613861386,73834,75553
75713.0396039604,74239,76858
76655.54455445544,75832,77434
75756.61386138614,74266,76795
74726.15841584158,73015,77209
75888.58415841585,74914,76777
74819.099009901,73447,75688
74540.45544554456,73420,75256
73070.06930693069,71719,74167
75410.9603960396,74086,77002
74161.47524752475,73366,75796
75465.0495049505,74131,77101
76542.19801980197,74653,77578
73311.28712871287,72142,74680
76531.0594059406,75787,77686
75039.46534653465,73852,76651
78460.80198019803,76291,80701
74714.30693069307,73213,75688
75428.9603960396,74563,76633
75870.67326732674,74329,76858
74272.59405940594,72682,75112
73987.9801980198,73330,74770
75337.08910891089,74410,76975
78295.50495049504,76381,80692
75418.26732673268,74365,76471
75074.84158415842,73249,76147
76735.83168316832,74860,78046
75032.06930693069,73663,75976
77962.32673267326,76129,79216
76178.45544554456,74347,77272
77609.0099009901,76138,80656
75315.34653465346,73024,76048
75902.66336633664,74914,76804
78123.88118811882,77146,79108
76955.93069306931,75787,77569
78195.61386138614,77191,79126
73698.91089108911,72682,74410
75541.9504950495,74410,76597
73677.61386138614,72583,74221
74137.9504950495,73096,75184
77698.83168316832,75823,79567
75983.57425742575,74653,77344
79024.59405940594,77254,80485
74852.06930693069,73114,76336
78751.02970297029,77209,79819
75464.33663366336,74572,76039
76734.49504950496,74806,77947
75356.9603960396,73411,77020
76776.46534653465,75814,78847
78040.74257425743,76993,78856
77516.15841584158,76615,78334
76618.83168316832,74995,78271
77668.89108910892,76759,78820
