76208.12871287129,75094,77380
76747.59405940594,75256,77866
77224.86138613861,76345,78091
74715.28712871287,73024,77227
77093.33663366336,75931,78361
76331.72277227722,75328,77047
72850.59405940594,72151,74122
78312.79207920792,77191,80017
74104.35643564357,73285,75112
77298.0198019802,76534,78136
77238.31683168317,75922,78352
75047.0396039604,73798,75940
75708.85148514851,74428,76309
76303.47524752475,74995,77587
76062.43564356436,74824,77668
77411.18811881189,76696,78406
72956.54455445544,72205,73744
74317.23762376238,73753,76039
76590.9405940594,75517,78577
74429.06930693069,73294,76327
77310.0495049505,76291,78262
78993.58415841585,77425,79810
74907.0495049505,73663,76138
78603.37623762376,77947,79306
75887.24752475247,74770,77425
76915.56435643564,75112,78163
74817.67326732674,73753,75850
75938.57425742575,74689,77596
76524.64356435643,75616,77281
75669.10891089108,74581,76561
78705.85148514851,77893,79900
75630.34653465346,74581,76426
75335.39603960396,74050,76165
74378.45544554456,73465,74995
75960.0495049505,74878,77029
78172.80198019803,76633,79279
78107.21782178218,77308,79135
75633.0198019802,74392,77767
74890.65346534654,73807,76309
76470.0198019802,75382,77533
73065.61386138614,71395,74491
73840.77227722772,73294,74590
73271.0099009901,72079,75427
74549.27722772278,73312,75355
75355.71287128713,74464,76732
75393.85148514851,74482,76876
77416.62376237624,76345,78766
75567.25742574257,74644,76471
74972.099009901,73366,76372
76819.50495049504,75301,78469
78181.26732673268,77362,79306
78592.50495049504,77182,79846
76903.17821782178,76039,77704
75673.56435643564,74437,76858
75237.82178217822,74248,77119
77477.39603960396,76165,78559
75531.34653465346,74797,76930
78789.79207920792,77245,80152
76669.9801980198,75400,77803
74330.69306930693,73528,75157
76204.83168316832,75355,77731
74724.0198019802,73330,76228
75115.56435643564,74203,76561
73964.54455445544,73132,75337
77088.88118811882,76300,77983
76428.0495049505,75652,77263
75232.02970297029,73708,76210
75294.49504950496,74464,76498
74802.88118811882,73636,76669
76299.55445544554,74707,77713
75658.14851485149,74113,76210
72793.83168316832,70747,74572
74943.9405940594,74113,75715
78352,76453,79684
75921.10891089108,73267,77173
77664.79207920792,74509,79396
75805.80198019803,74590,76795
77951.36633663367,76642,79324
75788.42574257425,73645,77182
75519.67326732674,74707,76120
74715.73267326732,73879,75526
78024.07920792079,77236,79324
75372.64356435643,74140,76453
77066.42574257425,75625,78217
76094.06930693069,75103,77029
76578.55445544554,75922,77677
74016.22772277228,72970,75166
77569.53465346535,76300,79342
77773.0594059406,76516,78775
74582.78217821782,73708,75922
73640.72277227722,73069,74347
75172.59405940594,73870,76408
77335.62376237624,75778,78361
76516.08910891089,74680,77542
76348.65346534654,75337,76939
75426.28712871287,74536,76210
74998.11881188118,74014,76750
75719.0099009901,74437,77470
76024.74257425743,75031,77956
74768.48514851485,73780,76435
